"text","label"
"Fala sério só tá saindo o povo massa do #MasterChefBR 😭","0"
"@user   Sophia Abrahão  Como  foi a participação do Sérgio malheiros   #altashoras","1"
"Emocionante a homenagem que a galera do #TheNoite com @user estão fazendo para o #CarlosAlbertoNóbregaNoTheNoite","2"
"Acabou o jogo mudei pro #MasterChefBR e tô tentando entender o programa mas tamo aí!","0"
"‶Dia de Grêmio‶ ‶FELIZ DIA DAS MÃES‶ ‶HOJE TEM PALMEIRAS‶ #AltasHoras #EstamosJuntosVasco","1"
"Impressionante como #MasterChefBR só melhora a cada temporada.O episódio de ontem foi o melhor de todos!","2"
"Minha opiniao sobre o #ConversaComBial de hoje: um festival de clichês, tá muito chato. E a terceira vez que assisto, este é o pior de todos","0"
"Só acho que a Sophia deveria desfilar hoje. #videoshowaovivo","1"
"'Não importa se é ateu ou católico, se somos todos bem intencionados, tds queremos o bem da humanidade"" Essa padre 😍#ConversaComBial","2"
"ESSE SERTANEJO QUE TÁ NA FÁTIMA PARECE COM AQUELES DE CABELO ROSA DA DIVA DA DEPRESSÃO #ENCONTRO","0"
"22h45 - Globo 21.5, SBT 8.8, RecordTV 7.6, Band 3.9 #MasterChefBR","1"
"a mãe do Serginho era fofa e lgl ah gente #AltasHoras","2"
"#Encontro rouba 3min, todo dia do jornal local. coloco na globo 10min depois da 12h pra n corre riscos. prefiro desencontrar #GloboGolpista","0"
"Gente eu achei que acordei bêbado ainda do role de ontem e a Nivea Stelman tinha engordado. Essa mulher Roberta é a cara dela #EDeCasa","1"
"@user jogando torta no povo Socorro que maravilhoso kkkkkk #VideoShowAoVivo","2"
"É muito vergonhoso ver que os participantes não conhecem quase nada da culinária do Norte!  #MasterChefBR","0"
"mano Maiara KKKKKKKKKKK #ConversaComBial","1"
"#MasterChefBR Hj é dia de preparar algo  pra comer na hora do programa #FomeSempre😋💕","2"
"""Parem com essa tradição maldita de culpar a vítima."" #Encontro","0"
"Meu pai tá na TV #McCatra #TheNoite 😘","1"
"O Vitor não vai sair por falta de torcida, isso é certeza! #MasterChefBR","2"
"O DANILO DO HIPERTENSÃO DE 2010 NO MASTERCHEFF AHHHHH #MasterChefBR","0"
"Estrogonofe de sardinha é uma iguaria mto apreciada no meio universitário #MasterChefBR","1"
"Acabou, amei o programa mais uma vez você @user lacrou muito sucesso, continue assim te amo #VideoShowAoVivo","2"
"fui tombada achei eles iriam cantar eu era #Encontro","0"
"Hoje no #MasterChefBR os participantes irão passar por uma prova de resistência onde vão experimentar o nhoque de abóbora da Ana Maria Braga","1"
"Quero o Thomas no #AltasHoras toda semana! 😄 Bebê mais lindo!!!! 😍","2"
"Sem noção Yuko colocar essa quantidade de tempero na almôndega, se eu fosse capitã ficaria putíssima #MasterChefBR","0"
"#videoshowaovivo pq o Ota fica olhando pro lado ?","1"
"Como é bom ouvir o @user! Bom seria se todos os religiosos tivessem essa sabedoria e discernimento! #ConversaComBial","2"
"""homem que é homem não lava louça""  Se piroca lavasse louça toda mulher ia querer ter um macho bb #encontro","0"
"Foi só eu falar que o Valter foi destaque positivo #MasterChefBR","1"
"Respeita que o cara é foda #TheNoite","2"
"Acarajé de SUSHI! AH VAO DORMI PQP #MaisVoce","0"
"@user Passar roupa é facio #maisVoce","1"
"#Conversacombial o talkShow q vc respeita! #Bemassim","2"
"Aff Ana Maria, foca mais na carreira da Vivianne Pasmanter, mal conversa com ela, que bosta.  #MaisVoce","0"
"#encontro com Fátima Bernardes","1"
"Se for comparar, a Fátima quase sempre teve os cortes de cabelo parecidos com o da Celine Dion. Duas rainhas ❤ #VideoShowAoVivo","2"
"n era pro Vitor B ter saído, uns dos meus fav :( to triste #MasterchefBr","0"
"#TheNoite @user tô fazendo acumpuntura junto com a placa mio relaxante odontológicaAcumpuntura está associada à várias disciplinas","1"
"JAMAIS TIRE ESSE TRIO FOGAÇA JACQUIN CAROSELLA É TUDO QUE PEÇO #MasterChefBR","2"
"Rever cenas da Marieta Severo dá uma saudade da dona Nenê de #AGrandeFamília! #VídeoShowAoVivo","0"
"@user  hj vc não sai #MasterChefBR","1"
"eu gosto tanto do memoria nacional porque eu tenho a oportunidade de ""conhecer"" tanta gente #VideoShowAoVivo","2"
"Mta emoção no #Encontro @user @user Como sempre o tema #adoção nos transborda o coração! #amorPraSempre","0"
"#MaisVocê ajude uma pessoa friorenta ganhar o pijama da @user da RT p/ q meu tt chegue até ela","1"
"@user Mariana Xavier é muito parecida com a mãe Fabiana Carla. Incrível! #VideoShowAoVivo @user","2"
"#MaisVoce NAO QUERO !","0"
"é a Fátima Bernardes ela acabou de postar KKKKKKKKKKKKKK KKKKKKKKKKKKKK #VideoShowAoVivo","1"
"Augusto Cury MARAVILHOSOOOOOO!!!!   Melhor #ConversaComBial","2"
"#AltasHoras quem é esse de preto, achando que é o jacaré, dançando na platéia as músicas do tchan kkkkkkkkk","0"
"AnaMaria de Unicórnio no dia q Camila Cabello lança música n pode ser coincidência😂 #ihavequestions #CryingInTheClubMusicVideo #MaisVoce","1"
"Entrevista foda!! Esclarece muita coisa. Sensacional!! @user #TheNoite","2"
"Quase não tem sal mas tá bem temperado... será ?#MasterChefBR","0"
"#VídeoShowAoVivo Otaviano. Voce lembra de mim sou eu maria Cristina sou eu eu mesma  dei meu segundo livro para você e Vídeo pera mim","1"
"Pelo menos  a @user chegou atrasada e linda, eu chego atrasada parecendo um zumbi #VideoShowAoVivo","2"
"Se fosseu eu nesses 5 minutos é que eu ia começar a fazer e ainda conseguiria empratar #MasterChefBR","0"
"#VideoShowAoVivo em vez de nub podia ser nudes!!!!","1"
"@user Maiara me emprega? hahah #ConversaComBial.","2"
"Esse #MasterChefBR virou um programa para intrigas 🙄🙄","0"
"@user ,vc já pode fazer maratona  Padre Fábio de Melo no  #ConversaComBial,grata.","1"
"Agora tem ator lindo Charlie Hunnam 🎬😘 no #TheNoite com @user no @user. #CharlieHunnamNoTheNoite","2"
"Pior coisa é você passar por isso com 12 anos e sua mãe n acreditar em você.. ""Castigo pra pedofilo tem que ser cadeia perpétua ""😠 #Encontro","0"
"Vanessa da Mata não tem só ""Ai ai ai"" de música, mas é inevitável ela ir num programa e não cantar. Um hino, né, mores? #AltasHoras","1"
"Rodrigo Santoro pleno e maravilhoso. Um orgulho nacional ❤ #conversacombial","2"
"Ver o #Masterchefbr dessa semana me fez chorar muito 💔","0"
"Aqui na região de Campinas fala-se juju para esse sacolé #VídeoShowAoVivo","1"
"#Encontro.  D. Ivonete, mãe  de Manoel, super mãe!","2"
"Esse gordinho é a peste viu #MasterChefBR","0"
"Minha mãe sempre fazia Macarrão com sardinha #MasterChefBR","1"
"O filho do Serginho é um encanto #Altashoras","2"
"#VideoShowAoVivo povo idolatra uma exBBB que se ñ fosse por eles ela nem existiria, confundem beleza de Sophia com talento de apresentar 😣😣😣","0"
"Consolidados - SBT (09/05):  #TheNoite 3.3 #SBTNotícias I 2.5 #SBTNotícias II 1.9","1"
"Otaviano falando cuiabano 😂😂😂😂😂 gente nos falamos assim meixmo, votê  #VideoShowAoVivo","2"
"Coitado do @user  #TheNoite","0"
"Tem um monte de menino que usa personagem feminina em jogos #Encontro","1"
"@user no #Encontro !! Agora acredito que vá ao ConversaComBial @user @user","2"
"COMO ASSIM O VITOR SAIU??????? NAOOOOOO #MasterchefBR","0"
"Globo Recife (17/05) #VideoShowAoVivo 19.6 #NETV2 33.4 #JN 32.7 #Futebol 38.2 #JornalDaGlobo 22.3 #ProfissãoReporter 15.4","1"
"O cabelo mais famoso do Brasil #VideoShowAoVivo","2"
"Eita que hoje está pegando fogo! Literalmente! Kkkk #MasterChefBR","0"
"nao sei pra quem torcer nao quero que o vitor saia mas tbm quero que a yuko fique aaaaaaaaaaaa #MasterChefBR","1"
"#MasterChefBR Estou apaixonado pela Paola SIM ❤","2"
"#masterchefbr olá Mírian, gostaria de dizer que ninguém gosta de você","0"
"Quem autorizou o mezanino participar da regressiva? #MasterChefBR","1"
"#VideoShowAoVivo A FORÇA DO QUERER MELHOR NOVELA PARA QUEBRAR TABUS","2"
"Percebo q está visão é bastante psiquiátrica e pouco psicológica #ConversaComBial não curti tantas sugestões, diagnósticos e recomendações","0"
"#MaisVoce certamente que tem coisas mais importante que o dinheiro","1"
"O melhor #ConversaComBial eveeerrr!!!","2"
"Morrendo de medo do avental azul  #MasterChefBR","0"
"Eai, Vamo se da uns obrigado por tudo   obrigado por tudo :bj #encontro #QuartaDetremurasdv","1"
"Adoooro 'É o tchan' #altashoras","2"
"Ranço  desses macho ranço #Encontro","0"
"#MasterChefBR vai começar","1"
"QUE LINDOOOOOO O #DomingoLegal","2"
"Um salário do Guerrero paga 3 shows da Maiara e Maraisa. Flamengo podia ver isso.  Haja sofrencia no sofá.  @maioralvinegro #ConversaComBial","0"
"Fátima Bernardes foi picada pelo ryca vírus #VideoShowAoVivo","1"
"Adoro a sinceridade da Maiara @user #ConversaComBial #MaiaraeMaraisaNoBial","2"
"Nem adianta chorar pq n convence os jurados não #MasterChefBR","0"
"A filha de Carolina Kasting é a cara da mãe😱 #Encontro","1"
"Eu sou ""meseira"" e nem sabia!!!! #meseira #MaisVoce","2"
"Nunca vamos merecer ver o filho da Sandy? #Encontro","0"
"Bobby azul foi hospitalizado e não passa bem, sua equipe tbm não #MasterChefBR","1"
"Vou comentar sobre o #MasterChefBR no tt SIM e quem n gostou me processa","2"
"Se eu fico tenso de fazer um ovo com minha mãe me olhando, imagina cozinhar pra esse tanto de gente? Eu ia ter um treco #MasterChefBR","0"
"A paolla de costas kkkk sou eu agora #MasterChefBR","1"
"#MasterChefBR muito emocionante hoje!!","2"
"@user Larga esse merda do seu marido, ele é verme, bandido ou vc vai compactuar com a criminalidade? #SextaDetremuraSDV #Encontro","0"
"E o próximo #MasterChefBR será o Profissionais. Desistiram do Kids?","1"
"Meu prato hoje no #MasterChefBR seria fritar a sardinha e cortar um limão p colocar ao lado do prato. Só isso. Sardinha frita! Maravilha! rs","2"
"Aaaaah não kkkkkkkkkkk @user #ConversaComBial #MaiaraeMaraisaNoBial","0"
"#VideoShowAoVivo Queria que Mônica irose voltase Por favor Mônica volta depois que terminar bater retro","1"
"Nham 😋 qnt comida gostosa #MasterChefBR","2"
"era só o que faltava né, que cara ridículo #Encontro","0"
"COMO ASSIM O CARLOS ALBERTO DE NÓBREGA TEM 81 ANOS?! :OOO  #TheNoite","1"
"#AltasHoras Tomás é muito bonitinho,to apaixonada❤","2"
"TEM QUE SAIR OS DOIS #MasterChefBR","0"
"Parece meu pai me emprestando o carro 😂😂😂😂 #MasterChefBR","1"
"meus favs na mesma equipe, amém #EquipeAzul #MasterChefBR","2"
"@user não passa nem ar #MasterChefBR","0"
"sopa de piroca #MasterChefBR","1"
"Eu quero ser amigo dessa cara de preto na platéia. Alguém me passa o whats dele #AltasHoras","2"
"E, agora toca o telefone dele.  Ain.. Que indelicado! #Encontro","0"
"#MasterChefBR equipe azul","1"
"Carlos Alberto de Nóbrega falando sobre os 30 anos dele na Praça é nossa no #TheNoite tá muito legal","2"
"Tem rã viva hj no #MasterChefBR ? Me avisa p eu nem começar a assistir.","0"
"Aquele momento que é  00:30 e você está com vontade de cozinhar sardinha por causa do @user pois é 😅😅 #MasterChefBR","1"
"PQP o Maluma é muito lindo! 😂💜💜 #TheNoite","2"
"ele já ta tenso e esse povo ainda fica gritando ah plmdds nem #MasterChefBR","0"
"#VideoShowAoVivo a expressão levar farelo significa levar a pior!","1"
"Agora é a vez do meu anjo  #MasterChefBR","2"
"Meu God, ainda estão falando do tal nhoque de abóbora!!! Manda pra cá que eu como tudo e acaba com isso logo. #MaisVocê","0"
"O maluma não gostou do abraço da Juliana. Kkkkkkkkkkkkkkk #thenoite","1"
"Vitor B ficou que lindo❤️  #MasterChefBR","2"
"mds tá muito acirrado tô nervougfj #MasterChefBR","0"
"Um dente  #MasterChefBR","1"
"Tony Bellotto falando sobre o exercício como forma terapêutica de olharmos os nossos fantasmas #ConversaComBial FATO!","2"
"PASSA NO SEU NAMARIA!  #MaisVoce","0"
"#MaisVocê Louro, ajuda aí, estão destruindo a pantufa da Ana Maria. Kkkkkk","1"
"@user aaaaah que saudade que eu tava de assistir video show e principalmente te ver nas telinhas #VideoShowAoVivo","2"
"to esperando o clipe. nao tenho paciência nao. #DomingoLegal","0"
"É a Totia Meireles mesmo! Tenho certeza! #VideoShowAoVivo","1"
"MALUMA É UM TUDINHO DE HOMEM QE PQP ❤ #TheNoite","2"
"Vergonha alheia desse gordo que tá se achando o macho alfa! NOJO #Encontro","0"
"Hoje a Miriam sai? Sim ou com certeza? #MasterChefBR","1"
"Guilherme Arantes é o maior! #Encontro","2"
"Tão triste ter que assistir #masterchefbr só na quarta :(, não da nem pra acompanha a #","0"
"A convidada de hoje é a Fátima Bernardes (@user). Acertei? #VideoShowAoVivo","1"
"Sardinha em lata é um ingrediente fantástico. Além de saborosa, é versátil. #MasterChefBR","2"
"""Um bebê de 14 anos"" HAHAHAHA #TheNoite","0"
"Ganhei a noite com vcs cantando Se Olha no Espelho. #ConversaComBial  #MaiaraeMaraisaNoBial @user","1"
"Se fosse eu com essas sardinhas, ia fritar elas, deixar bem sequinha colocar um limão do lado, tá pronto meu prato #MasterChefBR","2"
"Que ridículo #Encontro","0"
"#VideoShowAoVivo faça um #MeuVideoÉUmShow parte II com a Claudia Raia pra vermos o restante da carreira que faltou.","1"
"#Bial para todos e #Pedro para os íntimos!! Berrooooooo...... Morrroooooo... #Conversacombial","2"
"Acho que o Vitor B que vai hj :/ #MasterChefBR","0"
"Nossa véi!!  Olha a camisa e a gravata  do @user . #VideoShowAoVivo","1"
"@user se divertindo ao som do É O Tchan, uma fofa!  #VanessaDaMata #CaixinhaDeMúsicaDVDVanessaDaMata #AltasHoras","2"
"Bem triste que o @user saiu do #MasterChefBR :(","0"
"#MaisVoce EU QUERO MEU CABELO ASSSIMMMMMMM","1"
"Ahhh como é bom ouvir @user falar... sempre confortante #conversacombial","2"
"#MasterChefBR to com medo pelo meu amorzinho @user fica amore Tinha que sair essa nojenta da Miriam","0"
"#VideoShowAoVivo a convidada do meu vídeo é um show é o mozão do @user @user","1"
"Uma família que se chama AMOR! Tô aqui emocionada de ver, que delicia, que alegria, uma felicidade imensa ❤️🙏🏻❤️ Deus abençoe  #encontro","2"
"Partiu assistir a reprise do #MasterChefBR e sofrer com a saida do @user de novo. Pq sou dessas! Rever a cena q estraçalhou meu ❤ 😢💔","0"
"Já estou com meu avental de comentar #MasterChefBR","1"
"A @user é a melhor pessoa, já era fã agora triplicou! #AltasHoras #NaturalOnde? #NuncaQuis #TbmNãoQuero #BarrigãoxBuraquinho hahaha","2"
"Jacquin falou que Belém é limitada pra sobremesa? MANO, esse cara não tem noção nenhuma do que ele falou!!! #masterchefbr","0"
"toda vez que assisto Masterchef dá uma fome... #MasterChefBR","1"
"Perdi de ver o #MasterChefBR por motivos de me abafei nas cobertas e esqueci da vida","2"
"#MasterChefBR quanta espinha.... deus me livre....","0"
"O menino é o Zaque do Love Store! #VideoShowAoVivo","1"
"Maiara e Maraísa no #ConversaComBial vamos curtir um modao @user ?","2"
"#MasterChefBR VAI VITOR B NÃO DECEPA PARTE DO DEDO HOJE!!!!","0"
"@user Eu teria medo de vazar meus nudes, claro. #Encontro","1"
"O programa tá demais hoje. #DomingoLegal","2"
"Memórias da querida @user no #MaisVoce me fazendo sentir saudades e chorar! @user","0"
"Não foi essa semana mas na próxima a Mirian sai #MasterChefBR","1"
"#MaisVocê minha irmã calça 34 e compra sapato em qualquer loja,nunca teve dificuldade em encontrar essa numeracao","2"
"#MasterChefBR essa Mirian só quer fazer o que dá na telha, ô mlr chata","0"
"Acho q o mr catra fumou alguma coisa antes de gravar a entrevista com o @user kkkkkkk #thenoite #danilogentili","1"
"#DuasCaras foi uma novela maravilhosa, merece reprise! Lembrando que neste ano a novela completa 10 anos. #vídeoshowaovivo","2"
"Chegou visita: abre umas latas de ervilha!!! Meu Deus!! #MasterChefBR","0"
"As pessoas confundem SOTAQUE com falar errado, falar gíria etc... nada a ver... termos e expressões regionais é diferente! #VideoShowAoVivo","1"
"Quero abraçar o @user e colokr num potinho😍 #MasterChefBR","2"
"Miriam cai fora...fazer a coitadinha não pega..  #MasterChefBR","0"
"#VídeoShowAoVivo Otaviano. Otaviano. Você não lembra de mlm você esqueceu de mim esqueceu sou eu maria Cristina","1"
"Olha essa mulher, tem 9 filhos (de 4 a 24 anos) super realizada. Seria meu sonho?! 😁💕 #Encontro","2"
"Só de ver a sardinha em lata já tá me dando alergia! #alergica #enlatados #masterchefbr","0"
"#MasterChefBR só de ver sardinha eu já tava eliminada","1"
"#Encontro ACHO QUE EU AMEI MESMO DISTANTE! Que lindo Nando Reis...","2"
"Hoje vou ver o #MasterChefBR pois ontem estava grudada no #powercoupleBrasil TRISTE pq já soube da eliminação do @user","0"
"Acho que quem vai sair é Douglas no #MasterChefBR","1"
"Sandy mt maravilhosa socorro #Encontro","2"
"O agrião tá se sentindo sozinho nesse prato de moqueca #MasterChefBR","0"
"""Advogado de Lula"" ""Na Justiça"" ""Nando Reis"" ""The National"" ""Two Ghosts"" #Encontro Kiwi Zimbábue","1"
"se esse thiago castanho olha assim pra mim eu fico até nervoso #MasterChefBR","2"
"O Vitor saiu eu não tô acreditando, eu tô bem triste #MasterChefBR","0"
"#MasterChefBR amanhã no YouTube vou dar mil replay no comentário do Valter kkkk","1"
"Maravilhosas @user no #ConversaComBial","2"
"Gosto do padre, mas cantar trem bala é demais #ConversaComBial","0"
"Eu faria três pratos. Porque um seria meu com toda certeza.  #MasterChefBR","1"
"E começooooooouuuu @user  #ConversaComBial #MaiaraeMaraisaNoBial","2"
"Fiz um brigadeiro para olhar #MasterChefBR mas não deu certo, hj é eu que saio","0"
